Celestina Pottinger,2019195491,26
Arielle Caton,2457140087,47
Derick Gates,1625327687,58
Kendra Leach,2707997285,61
Kaitlyn Harbison,9438173630,65
Dessie Stenson,1945030716,26
Leonard Riner,1820957643,64
Monica Bunch,8078030911,94
Rosalia Kurz,4909079217,73
Diana Umbaugh,4836855935,90
Mamie Ferreira,5896743906,20
Nelly Mariska,5680093184,87
Guadalupe Ferretti,2486113261,46
Jeremy Park,8645323096,73
Robin Stinson,6719938732,75
Pablo Bankard,1264720261,65
Kathy Tubbs,9818010228,38
Jesus Heefner,5231546952,23
Roberta Gibson,6214971625,37
Terry Corrie,5280069950,63
Kevin Broaddus,5058165330,4
Danial Maille,1465553429,5
Lindsay Dickerson,6335324398,7
Flor Vega,4433809778,30
George Spaulding,2742745749,74
Crystal Cornman,8083229286,72
Heather Becerra,9495118839,82
Mildred Yarbrough,8142322418,85
Thad Griswell,3622127749,78
Vivian Swanson,7971027480,73
Lucila Coelho,6696442327,39
Francisco Mcclellan,7806716476,87
Ivory Gillaspie,8687461185,89
Valerie Cooley,5112826503,18
Walter Koelling,7800060018,25
Dennis Cournoyer,4160653963,7
Chad Chase,3604005478,40
Jordan Caron,6621447047,77
Evelyn Tisby,7040215962,9
Seth Dick,6511192280,38
Mandy Jeffries,5103155952,38
Angela Seawell,1482867047,100
Jo Hoover,2974094297,17
Alexis Tada,8393121901,90
Mary Crane,2436214840,35
Corene Word,9128870721,33
Herschel Kingsbury,2688139579,81
Glenn Ohanlon,9480435891,61
Kimberlee Givens,5330700785,88
Andreas Rivera,3579109638,92
Ronnie Willingham,1997878255,43
Casey Pass,7840655637,41
Ricardo Preciado,3391459427,54
Linsey Natcher,9082411699,84
Latesha Gillies,4356807220,41
Ramona Moore,1167133193,53
Veronica Kennedy,8467968411,82
Cleveland Risher,3705071866,56
Cameron Zamorano,4136540886,51
Johnathan Kilgore,5848775028,80
Pamela Peloquin,4774654633,38
Irma Kirwan,4275628256,10
Ronald Weeden,2361082487,49
Wanda Urban,3818844195,28
Shannon Engleberg,1631218058,27
Flor Vega,4433809778,69
Juan Wenger,4748875981,50
Barbara Merchant,5633768433,1
Alva Meister,3676307981,62
Rosie Frye,4536789625,57
Weston Brown,5199348667,26
Craig Bushee,9971182399,33
Juana Giordano,3845167957,81
Todd Clapp,8932190664,81
Sabrina Araujo,1141686510,95
Clifton Nickerson,8652192460,99
Billie Jamon,8282163568,69
Gwendolyn Mcdevitt,3457739015,30
Jean Diem,8242907365,7
Randall Moye,6070350202,4
Marilyn Matthews,6880154353,99
Pablo Bankard,1264720261,53
Elvin Credeur,1761022057,52
Sam Kramer,3414649212,25
Toni Chiquito,3488078401,52
Rosalee Barkley,4207963118,47
Randy Diehl,8158322784,90
Tom Queal,1719779747,73
Kendra Leach,2707997285,25
Sean Martinez,8113000865,6
Jennifer Tallman,6666898203,48
Paula Schofield,9059021437,61
Samuel Pacheco,9134662166,59
Celia Barlow,5492142496,100
Frank Rubalcava,3024161659,92
Dustin Arterberry,3254882696,30
Lillian Harman,5890484961,0
Jonathan Bunting,1306231477,92
Jean Diem,8242907365,34
Pierre Stephens,6670883682,20
Joanne Provencher,4005706735,96
Evelyn Tisby,7040215962,23
Curtis Pridgen,4008092492,100
Marissa Trombley,8734779864,90
Mark Ferguson,2357920735,20
Lura Jemerson,3975911449,44
Margaret Rose,9597997461,80
Jeffrey Jimenez,9711751623,13
Juana Giordano,3845167957,13
Ellis Edgin,9983368047,91
Don Silva,5408860419,90
Gerard Blevins,2093194135,92
Edith Dahlberg,5974151985,31
Michael Sotello,8734094224,27
Diana Umbaugh,4836855935,28
Thad Griswell,3622127749,94
Trudi Guerrero,2978724694,95
Mabel Boughton,5809642156,67
Shirley Locket,6200472378,15
Jacob Tejeiro,6194278929,19
Terence Dobbins,4051298591,70
Christopher Fabian,5075984823,4
Megan Mccray,9743235834,22
James Hagee,2581428688,56
Odell Wyatt,1692852479,37
Ilene Shelton,5412708752,76
Lois Longacre,5342245822,63
Thad Griswell,3622127749,52
Cynthia George,9715620793,27
Tamra Paul,7436763795,96
Eileen Corea,7967609630,62
Martin Haas,3559158776,29
Harriet Leedom,1167982995,74
Ruby Cobb,1830190004,50
Harold Fields,5855507010,74
Marian Burns,1357884076,97
Simone Watford,1915371699,87
Ricardo Preciado,3391459427,34
Kelly Zettlemoyer,8371087716,3
Derek Broady,7382698515,61
Mary Crane,2436214840,58
Ruby Cobb,1830190004,40
Tish Luhman,9911190353,13
Edith Dahlberg,5974151985,34
Lynne Chevrette,8953807095,12
Toni Chiquito,3488078401,14
Kathy Tubbs,9818010228,4
Jay Baggett,5650056107,26
Denise Osteen,7457966868,10
Cory Stubbs,4330825892,71
Rosie Frye,4536789625,48
Sally Chirinos,1993007765,52
Robert Tracy,1607232282,98
Sean Martinez,8113000865,76
Rosalie Pan,9047403176,27
Kurtis Edward,8783632415,44
Jessica Cummins,1104024058,66
Martin Haas,3559158776,42
Tonya Baley,4552895267,64
Jordan Caron,6621447047,42
Kimberlee Givens,5330700785,45
Jay Baggett,5650056107,18
Geraldine Sheehy,8919752854,88
Scott Mulloy,8808806540,60
Kathryn Slater,7291979909,61
Fredrick Weaver,7281245173,25
Nilsa Farmer,9221595829,3
Derrick Pacitto,2097078755,95
Ngoc Burnett,4038193432,67
Kimberly Obrien,1504864778,54
Simone Watford,1915371699,82
Cheryl Hodgson,5281293009,78
Thomas Castaneda,9352394841,31
Evan Sutton,9080615310,0
Ron Coronado,4505393190,97
Freida Pogue,7015377715,95
Norman Solomon,3061230256,55
Ivory Gillaspie,8687461185,90
Sean Martinez,8113000865,29
Vivian Swanson,7971027480,59
Julia Sansburn,2180295475,75
Elizabeth Crawford,2576802149,24
Ramona Moore,1167133193,67
Edna Reeves,2503166819,19
Rosa Messina,6365647850,42
Candace Timmons,1448364026,3
Sean Martinez,8113000865,95
Rudolph Sweeney,5255899337,77
Teri Haddock,9632594743,62
Cheryl Hodgson,5281293009,59
Casey Pass,7840655637,17
Ethel Bagley,8481409615,7
Afton Cheek,6081464534,55
Jacqueline Swank,9305074658,59
Lisa Jenkins,4904338259,44
Yolanda Torpey,1895023537,1
Luz Hinkle,4648258162,6
Joseph Benefield,5370841233,84
Nelly Mariska,5680093184,27
Joy Boone,7074547732,4
John Wilson,8911791078,93
Elisa Fouts,5062885861,88
Arlene Hass,8501031616,42
Christy Narvaez,1186727991,99
Clarence Ashley,8849762437,43
Francisco Mcclellan,7806716476,59
Natalie Wooley,4141144560,6
Steven Padilla,2827610931,50
Nadine Barraza,1927161907,37
Orpha Kuman,3375172038,55
Paul Sun,6932062639,9
Shauna Santana,9706035609,79
Terence Dobbins,4051298591,63
Cora Pendarvis,7031787665,34
Virgil Cartright,4887487244,42
Nilsa Farmer,9221595829,100
Odell Wyatt,1692852479,93
Nelly Mariska,5680093184,95
Laura Kelley,3046062619,64
Kathaleen Wakefield,4052865034,86
Joe Maher,2536061197,13
Karen Blackman,5812158864,62
Charles Curci,8902086896,11
Natalie Wooley,4141144560,39
Roxanne Quezada,9123543066,38
Jeremy Park,8645323096,97
Celestina Pottinger,2019195491,15
Geraldine Sheehy,8919752854,18
Bruce Bryan,1208844486,0
Isabella Waller,2370241126,39
Walter Koelling,7800060018,2
Daniel Youngblood,8617097507,61
Sandra Carter,1863780663,0
Jessica Cummins,1104024058,99
Lea Grimmett,6728411183,44
Latashia Hildebrandt,2329508031,72
Jenny Cogar,3645284511,21
Bruce Bryan,1208844486,79
Hazel Kearns,9437004282,31
Kari Huston,2938101848,55
Guadalupe Ferretti,2486113261,0
Tonya Baley,4552895267,99
Danial Maille,1465553429,9
Virginia Graham,9784353200,48
Rosalia Kurz,4909079217,67
Mai Thornton,4863504992,68
Juana Giordano,3845167957,86
Louis Murphy,2690969694,53
Celestina Pottinger,2019195491,34
Andreas Rivera,3579109638,4
Julia Sansburn,2180295475,85
Claude Arneecher,9865126676,88
Joy Boone,7074547732,28
Gretchen Matthew,3594141987,79
Barbara Merchant,5633768433,51
Raquel Paoli,6228030292,71
Marion Leahy,8267219406,69
Ken Schneider,6867163489,100
Matthew Ernst,6625534167,45
Renee Barnett,6932079464,28
Francisco Mcclellan,7806716476,27
Ellis Edgin,9983368047,89
William Moody,2496114910,57
Derek Broady,7382698515,32
Gerard Blevins,2093194135,85
Willie Do,8815653104,39
Doreen Whittingham,8068327779,77
Odell Wyatt,1692852479,15
Andreas Rivera,3579109638,7
Bella Mugleston,7639105824,71
Helen Ard,4749090867,72
Simone Watford,1915371699,40
Shirley Locket,6200472378,3
Kim Guzman,9339060679,25
Lissette Caplinger,9563163627,79
Tonya Baley,4552895267,60
Charles Curci,8902086896,48
Dora Lassiter,9249288389,40
Chelsea Drake,9160413664,15
Larry Thomas,7926900873,26
Diana Umbaugh,4836855935,78
Calvin Huson,6775023683,73
Roxanne Quezada,9123543066,49
Wanda Urban,3818844195,56
Gary Gallup,2723762609,83
Beatrice Fell,2144544909,49
Albert Staggs,9761552578,42
Miriam Rentschler,6074798755,23
Lois Longacre,5342245822,38
Teresa Nunn,7982453561,71
Corene Word,9128870721,74
Margarita Medeiros,9413868181,63
Crystal Cornman,8083229286,7
Harold Fields,5855507010,53
Tish Luhman,9911190353,75
Jacqueline Swank,9305074658,74
David Nock,2391124683,63
Dennis Cournoyer,4160653963,79
Layla Hitch,3963167596,6
Rosamond Mccain,9778626574,73
Danielle Hammond,4567618399,99
Crystal Cornman,8083229286,87
Reed Bettencourt,8605571307,74
Robin Stinson,6719938732,52
Gary Gallup,2723762609,92
Margarita Medeiros,9413868181,73
Beverly Beard,3694979461,13
Robyn Holstine,9017399531,81
Seth Dick,6511192280,88
Ann Taylor,1947760941,63
Alice Cordova,2074430085,96
Vincent Vanderhorst,2428555303,69
Marie Parkins,7189642069,79
Arlene Hass,8501031616,30
Jennifer Tallman,6666898203,29
Charlotte Amerson,8120117773,45
Evelyn Tisby,7040215962,79
Ramon Hardy,6628347926,23
Joshua Avitia,7949216258,59
Larry Thomas,7926900873,90
Albert Staggs,9761552578,85
Douglas Oneal,3074036453,10
Arthur Watson,8560144992,91
Norman Solomon,3061230256,54
Jonathan Bunting,1306231477,60
Debra Knox,9081704868,78
Harry Mullin,9198971425,85
Bonnie Stromain,8375877955,69
Virgil Cartright,4887487244,32
Vicki Hopf,8567464249,2
Natalie Wooley,4141144560,61
Jeraldine Holter,7963915046,42
Patricia Paxton,9517982314,36
Vanessa Rodriquez,3537703821,12
Jackie Perry,1083192232,15
Calvin Huson,6775023683,44
Linda Camacho,1439445593,75
Valerie Cooley,5112826503,51
Herbert Risinger,1714998117,24
Nicole Ousley,2802380939,59
Chelsey Chaput,5760441039,11
Stefani Sellers,6620147907,87
Tanya Daughtridge,1890374390,50
Roxanne Quezada,9123543066,0
Krystal Clifford,6979480221,83
Rosamond Mccain,9778626574,84
Nora Gallant,9136755042,57
Oscar Channell,8518974070,80
Jill Brien,9303130944,30
Jean Diem,8242907365,68
Rebecca Jessee,4833446520,18
Yesenia Santamaria,7795859657,18
Claudia Sumner,4398047837,83
Dean Pou,3220495096,35
Randy Diehl,8158322784,58
Kirsten Yang,8526444944,55
Elizabeth Crawford,2576802149,5
Eugene Downing,8408249036,66
Brandon Winfrey,3272176127,40
Noble Crumbley,6515712206,26
Shawn Vela,7845157610,8
Marcus Sloan,4001962756,72
Teri Haddock,9632594743,9
Frances Herrera,1064904880,48
Tuan Hills,8496345099,88
Frederick Gillespie,6867413271,31
Amanda Arnold,2632120346,59
Gregory Bachtold,1127931974,76
Kyle Madison,2135073464,93
Krystal Clifford,6979480221,36
Danielle Hammond,4567618399,71
Raul Sackrider,1374046711,1
William Moody,2496114910,37
Ronnie Willingham,1997878255,100
Joanne Provencher,4005706735,63
Carlene Hudock,7834966514,70
Eloise Gailes,4990730430,98
Stephanie Vang,8823472303,25
Lea Grimmett,6728411183,32
Kari Huston,2938101848,21
Stefani Sellers,6620147907,87
Marissa Trombley,8734779864,88
Annie Espy,8234449658,47
Chad Chase,3604005478,51
Michelle Michel,2822177306,5
Troy Nicholson,9227610709,42
Matthew Ernst,6625534167,60
Jesus Heefner,5231546952,18
Billy Dimock,5360398989,59
Gwendolyn Mcdevitt,3457739015,45
Jessica Cummins,1104024058,36
Joel Calle,2961766600,95
Andreas Rivera,3579109638,0
Heidi Parks,6900600874,84
Carlotta Walden,1797288667,19
Lillian Harman,5890484961,88
Joannie Trevino,6716770584,11
Ramon Hardy,6628347926,8
Shirley Locket,6200472378,72
Sonya Hawkins,5255635901,0
Leslie Sawyer,3211678694,30
Ester Anderson,7846707590,59
Teri Haddock,9632594743,43
Rhonda Mcghee,2190596845,86
Gregory Bachtold,1127931974,98
Cheryl Hodgson,5281293009,36
Douglas Oneal,3074036453,89
Ellis Edgin,9983368047,10
Robert Tracy,1607232282,67
Suzanne Hrbacek,6901322111,68
Layla Hitch,3963167596,4
Albina Viens,4787495690,41
Chad Chase,3604005478,29
Heather Becerra,9495118839,87
Lea Grimmett,6728411183,98
Lucila Coelho,6696442327,76
Kurtis Edward,8783632415,85
Connie Marquez,9395673862,65
Gloria Morris,2614886637,55
Pablo Bankard,1264720261,35
Michelle Michel,2822177306,4
Christine Clark,6686089749,71
Heidi Parks,6900600874,40
Marisol Youngdahl,8488983320,63
Yolanda Torpey,1895023537,38
Kari Huston,2938101848,50
Chelsey Chaput,5760441039,97
Christy Narvaez,1186727991,65
Ingeborg Mccurren,9453054149,81
Curtis Pridgen,4008092492,80
Francisco Mcclellan,7806716476,99
Peter Harnish,2639530142,48
Louis Murphy,2690969694,45
Diane Dixon,5636810821,89
Leon Sorrells,1027840507,82
Ivory Gillaspie,8687461185,37
Jared Corbin,5500813636,90
Kevin Broaddus,5058165330,100
Dorothy Marshall,9357482931,84
Yvonne Lane,4985856421,33
Evan Sutton,9080615310,26
Tanya Daughtridge,1890374390,39
Marisol Youngdahl,8488983320,83
Lawrence Navejas,9469391370,73
Kathryn Slater,7291979909,58
Sherri Rathburn,1588935621,39
Jeraldine Holter,7963915046,97
James Hagee,2581428688,24
Chris Garner,4386864085,92
Meta Quick,6436491440,83
Arturo Houston,3583537310,73
Kimberlee Givens,5330700785,87
Wesley Walker,3795692003,24
Teri Haddock,9632594743,41
Ann Taylor,1947760941,90
Mildred Yarbrough,8142322418,20
Rosamond Mccain,9778626574,23
Dina Haffey,6941008808,61
Flor Vega,4433809778,81
Marian Burns,1357884076,57
Maureen Browne,8040452455,10
Lillian Harman,5890484961,86
Tonya Baley,4552895267,61
Clifton Nickerson,8652192460,69
Daniel Youngblood,8617097507,72
Jean Diem,8242907365,73
Rosalie Pan,9047403176,44
Gracie Hays,3745704235,69
Alison Elliott,2203986157,54
Afton Cheek,6081464534,45
Nora Gallant,9136755042,86
Mavis Rasmussen,6530364041,64
Richard Garcia,7451679128,41
Reuben Knight,6218234818,54
Nathan Ugarte,8073835294,83
Sonya Hawkins,5255635901,14
Carlotta Walden,1797288667,34
Lea Grimmett,6728411183,52
Tessie Liu,8414793785,83
Nora Gallant,9136755042,83
Raquel Paoli,6228030292,45
Chase Council,7546857873,62
Marie Parkins,7189642069,63
Jennie Bovell,8570485403,51
Jennifer Tallman,6666898203,72
Marion Leahy,8267219406,67
Marion Leahy,8267219406,51
Tessie Liu,8414793785,63
Benjamin Barnes,7217490312,46
Joseph Benefield,5370841233,35
Theodore Irons,6042703990,17
Nadine Barraza,1927161907,11
Chelsey Chaput,5760441039,61
Franklin Winner,1214777856,39
Christopher Fabian,5075984823,77
Carol Christensen,5322092808,66
Jared Corbin,5500813636,56
Anna Andrews,2973801368,51
Kevin Broaddus,5058165330,6
Linsey Natcher,9082411699,16
Andrea Blomdahl,6737352720,70
Phillip French,2042824813,24
Dean Pou,3220495096,73
Beverly Beard,3694979461,20
Ben Lowe,5977191131,85
Carroll Daigle,2311266453,46
Kerrie Broussard,5613470448,67
Myrtle Blaney,6311860475,3
Rebecca Jessee,4833446520,94
Shaunda Newton,2800210790,50
Lura Jemerson,3975911449,76
Chelsey Chaput,5760441039,27
Misty Causey,5009404596,87
Peggy Hildebrand,6325090352,6
Crystal Cornman,8083229286,2
Marilyn Matthews,6880154353,7
Christy Narvaez,1186727991,44
Celia Barlow,5492142496,23
Stefanie Day,9813439443,72
Kurtis Edward,8783632415,67
Charles Curci,8902086896,11
Elias Wiggins,7576310573,97
Charles Curci,8902086896,20
Ronnie Willingham,1997878255,67
Tommy Evans,9929132951,83
Celeste Bowling,2468219578,39
Walter Koelling,7800060018,70
Melvin Drane,3550304733,14
Martha Guild,8257694445,66
Natalie Wooley,4141144560,76
Renee Barnett,6932079464,18
Lola Faber,4801874769,75
Mike Watters,4026352214,74
Olga Tillman,9870060146,4
Cristina Stevens,7234024212,12
Fiona Steel,4480283364,12
Lissette Caplinger,9563163627,99
Whitney Farris,3601432775,56
Cecile Palacio,6849686145,4
Myron Holland,6642139372,56
Elias Wiggins,7576310573,7
Bernice Wyss,1545597502,71
Bonnie Stromain,8375877955,11
Kelly Zettlemoyer,8371087716,86
Arturo Houston,3583537310,44
Kurtis Edward,8783632415,79
Eileen Corea,7967609630,1
Lynne Chevrette,8953807095,62
Stefani Sellers,6620147907,37
Brian Gill,8680047499,20
Freida Pogue,7015377715,79
Isabella Waller,2370241126,13
Keisha Eagan,5694982994,89
Vicki Hopf,8567464249,96
Pamela Peloquin,4774654633,71
Chad Chase,3604005478,42
Doreen Whittingham,8068327779,96
Tanya Daughtridge,1890374390,55
Rose Denny,3848978684,92
Ingeborg Mccurren,9453054149,68
Yolanda Torpey,1895023537,89
Ellen Bernier,6878949796,72
Nicholas Blazek,9948141907,57
Layla Hitch,3963167596,95
Anna Andrews,2973801368,72
Vincent Vanderhorst,2428555303,81
Krista Giunta,9600211740,93
Violet Hebrank,4815274547,19
Mamie Ferreira,5896743906,49
Glenn Ohanlon,9480435891,42
Linsey Natcher,9082411699,11
Calvin Huson,6775023683,15
Don Silva,5408860419,90
Gwendolyn Mcdevitt,3457739015,2
Sean Martinez,8113000865,81
Derick Gates,1625327687,22
Marco Allen,6842864629,76
Cecile Palacio,6849686145,68
Kaitlyn Harbison,9438173630,97
Zena Roger,7163564196,18
Kristina Pugh,3556348717,6
Earl Wies,5896553394,61
Jean Diem,8242907365,22
Tonya Baley,4552895267,85
Raymond Finch,2762748365,89
Reed Bettencourt,8605571307,72
Ida Ovall,4823116217,17
Kari Huston,2938101848,61
Phyllis Peacock,9133566753,13
Anna Andrews,2973801368,44
Seth Dick,6511192280,4
Leonard Riner,1820957643,23
Dessie Stenson,1945030716,55
Emily Richards,2545156127,20
Thad Griswell,3622127749,94
Cory Stubbs,4330825892,57
Larry Thomas,7926900873,37
Celestina Pottinger,2019195491,86
Kaitlyn Harbison,9438173630,100
Bobbie Hamel,5349030657,92
Earnest Harvey,3738786213,23
Mark Ferguson,2357920735,65
Geri Miller,5599500665,72
Kelly Zettlemoyer,8371087716,48
Luella Robinson,7477637128,9
Bobby Basha,8514025694,47
Jeannie Murry,9393588821,78
Stephen Catt,9821989839,64
Chase Council,7546857873,90
Yolanda Torpey,1895023537,42
William Moody,2496114910,56
Jerome Lindgren,4000209137,71
Elias Wiggins,7576310573,100
Donna White,3387799669,57
Roberta Gibson,6214971625,14
Mark Ferguson,2357920735,66
Claude Arneecher,9865126676,63
Jeannine Josefy,1986840878,92
Katherine Noggler,7066895295,2
Jay Baggett,5650056107,3
Brandon Winfrey,3272176127,70
Gary Gallup,2723762609,67
Jordan Caron,6621447047,47
Casey Pass,7840655637,99
Candice Rhodes,8891275714,34
Debra Knox,9081704868,16
Miriam Rentschler,6074798755,34
Raquel Paoli,6228030292,4
David Nock,2391124683,53
John Wilson,8911791078,37
Ken Schneider,6867163489,83
Darla Kahill,5715493283,47
Kendra Leach,2707997285,50
Paul Sun,6932062639,27
Roy Henry,7566059551,26
Julie Zuniga,6487198463,28
Margaret Rose,9597997461,5
Olga Tillman,9870060146,58
Donald Mcrae,9920897415,62
Joe Maher,2536061197,26
Ronald Weeden,2361082487,66
Errol Grace,1587917248,90
Marco Allen,6842864629,58
Ellis Edgin,9983368047,56
Virginia Graham,9784353200,34
Christina Blount,5689948279,57
Barbara Merchant,5633768433,4
Catherine Ford,8301001417,21
Corene Word,9128870721,38
Rosalee Barkley,4207963118,31
Anna Andrews,2973801368,98
Dawn Reed,4941840709,41
Rosalind Brassard,2723230111,33
Hilda Hu,1715503803,74
Donnette Chatman,1837458343,64
Freda Hill,4676845793,57
Frances Herrera,1064904880,15
Eileen Corea,7967609630,57
Trudi Guerrero,2978724694,34
Emilio Adamczak,6224823193,32
Douglas Oneal,3074036453,57
Juana Giordano,3845167957,15
Ola Littlewood,9581496604,25
Luella Robinson,7477637128,38
Fredrick Weaver,7281245173,41
Charlotte Amerson,8120117773,91
Chad Chase,3604005478,6
Andre Gillard,7772205237,2
Sherri Rathburn,1588935621,3
Tyrone Morgan,3606739447,51
Linda Camacho,1439445593,11
Michelle Michel,2822177306,50
Tracy Winters,8973036039,40
Judy Logan,4956320192,10
Cynthia George,9715620793,83
Megan Mccray,9743235834,48
Aaron Dunn,4775272462,31
Morgan Grayson,6881413420,19
Raymond Finch,2762748365,54
Earnest Harvey,3738786213,64
Irma Kirwan,4275628256,23
Roxanne Quezada,9123543066,49
Tyrone Morgan,3606739447,10
Troy Nicholson,9227610709,6
Franklin Winner,1214777856,82
Virgil Cartright,4887487244,21
Kerrie Broussard,5613470448,31
Terry Corrie,5280069950,83
Cory Stubbs,4330825892,71
Clifton Nickerson,8652192460,71
Chester Allison,2878455949,65
Hazel Kearns,9437004282,13
Rosie Frye,4536789625,98
Corene Word,9128870721,80
Charlotte Amerson,8120117773,33
Edna Reeves,2503166819,95
Julia Sansburn,2180295475,6
Lori Garden,5855378230,56
Myron Holland,6642139372,78
Robert Tracy,1607232282,32
Nadine Barraza,1927161907,10
Arlene Hass,8501031616,94
Carmon Arrington,2461995619,58
Candice Rhodes,8891275714,73
Crystal Cornman,8083229286,3
Myrtle Blaney,6311860475,44
Derick Gates,1625327687,33
Albina Viens,4787495690,64
Theodore Irons,6042703990,74
Hilda Hu,1715503803,79
Kerrie Broussard,5613470448,5
Irene Buggie,9682399950,52
Eugene Downing,8408249036,35
Roy Henry,7566059551,11
Wendi Joiner,2846881877,47
Miriam Rentschler,6074798755,15
Stephanie Vang,8823472303,9
Charles Curci,8902086896,92
Mike Watters,4026352214,84
Tara Ward,9677314498,18
Lindsay Dickerson,6335324398,47
Alva Meister,3676307981,18
Patrick Estes,6481115929,97
Tessie Liu,8414793785,23
Jared Corbin,5500813636,87
Vincent Vanderhorst,2428555303,94
Dana Roberts,6445845228,93
Juana Giordano,3845167957,26
Deborah Montgomery,1507756524,78
Karla Chappell,8714121269,19
Jennie Bovell,8570485403,22
Lola Faber,4801874769,87
Harry Mullin,9198971425,17
Jeremy Park,8645323096,50
Cameron Zamorano,4136540886,47
Michelle Michel,2822177306,93
Lucinda Hayden,4118779904,60
Cindy Gaskill,4768725232,27
Carlos Sorg,5073656139,26
Danielle Hammond,4567618399,92
Rosalind Brassard,2723230111,66
Virginia Graham,9784353200,29
Rosamond Mccain,9778626574,63
Donna White,3387799669,1
Julia Sansburn,2180295475,48
Cora Pendarvis,7031787665,62
Norman Solomon,3061230256,81
Terence Dobbins,4051298591,48
Cindy Gaskill,4768725232,38
Letha Turner,4237368204,56
Oscar Channell,8518974070,48
Suzanne Hrbacek,6901322111,100
William Moody,2496114910,71
Karla Chappell,8714121269,14
Myron Holland,6642139372,77
Nadine Barraza,1927161907,7
Diana Umbaugh,4836855935,31
Andrew Ack,7742309016,89
Phillip French,2042824813,39
Rosalia Kurz,4909079217,86
Jordan Caron,6621447047,69
Andreas Rivera,3579109638,71
Roxanne Quezada,9123543066,19
Barbara Merchant,5633768433,28
Brandon Winfrey,3272176127,89
Betty Bromley,5385418980,19
Dustin Arterberry,3254882696,43
Rhonda Mcghee,2190596845,8
Noble Crumbley,6515712206,17
Elizabeth Crawford,2576802149,39
Daniel Youngblood,8617097507,92
Ken Schneider,6867163489,64
Elisa Fouts,5062885861,44
Denver Flowers,2919680700,88
Arnold Valenziano,7445383195,93
Kelly Zettlemoyer,8371087716,78
Virginia Graham,9784353200,94
Reed Bettencourt,8605571307,77
Julia Sansburn,2180295475,46
Christy Narvaez,1186727991,35
Juana Giordano,3845167957,26
Sabrina Araujo,1141686510,12
Angela Seawell,1482867047,1
Emily Richards,2545156127,81
Loren Nunes,5682964655,70
Tom Queal,1719779747,91
Jerry Pompa,4004266086,41
Gloria Morris,2614886637,82
Jessie Orosz,4117711611,36
Reed Bettencourt,8605571307,26
Wesley Walker,3795692003,32
Marilyn Matthews,6880154353,81
Bernard Schulte,5551954730,33
Derek Broady,7382698515,15
Mark Ferguson,2357920735,2
Willie Do,8815653104,15
Melvin Drane,3550304733,74
Anne Gann,2069326775,92
Reed Bettencourt,8605571307,27
Freeda Messner,5215175228,32
Jeannie Murry,9393588821,14
Darla Kahill,5715493283,73
Ivory Gillaspie,8687461185,23
Mandy Jeffries,5103155952,85
Lucila Coelho,6696442327,78
Kerrie Broussard,5613470448,73
Ola Littlewood,9581496604,59
Casey Pass,7840655637,93
Franklin Winner,1214777856,68
Lea Grimmett,6728411183,34
Marcus Sloan,4001962756,20
Peter Harnish,2639530142,100
Tracy Winters,8973036039,95
Virginia Graham,9784353200,53
Whitney Farris,3601432775,57
Stacey Resner,8396694370,42
Annie Espy,8234449658,72
Henry Richter,1792714783,55
Evan Sutton,9080615310,75
Sean Martinez,8113000865,23
Crystal Cornman,8083229286,25
Fredrick Weaver,7281245173,25
Tracy Winters,8973036039,35
Pierre Stephens,6670883682,82
Evan Sutton,9080615310,3
Ann Taylor,1947760941,82
Henry Richter,1792714783,74
Carmon Arrington,2461995619,80
Violet Hebrank,4815274547,66
Gregory Bachtold,1127931974,50
Randy Diehl,8158322784,95
Randall Moye,6070350202,25
Shawn Vela,7845157610,13
Angela Seawell,1482867047,54
Kirsten Yang,8526444944,16
Mabel Boughton,5809642156,15
Ethel Bagley,8481409615,87
Dustin Arterberry,3254882696,90
Donna White,3387799669,55
Rosalie Pan,9047403176,63
Bettye Orahood,9587835834,54
Perry Henderson,5144244873,7
Kellie Herring,1319291536,77
Hazel Kearns,9437004282,5
Elizabeth Crawford,2576802149,83
Anna Andrews,2973801368,3
Cecile Palacio,6849686145,80
Stefan Vandyke,3009452323,63
Jeremy Park,8645323096,10
Tabitha Mcnorton,1003284880,94
Ralph Medina,3789207993,13
Jacqueline Swank,9305074658,69
Wayne Derogatis,2088508289,61
Joel Calle,2961766600,1
Zena Roger,7163564196,24
Sam Kramer,3414649212,32
Jerry Pompa,4004266086,56
Jackie Perry,1083192232,15
Harry Mullin,9198971425,41
Kyle Madison,2135073464,20
Jennifer Tallman,6666898203,70
Ruby Cobb,1830190004,83
Layla Hitch,3963167596,85
Raymond Finch,2762748365,87
Edward Compton,2318383145,71
Sylvia Qualls,9765222579,25
Christy Narvaez,1186727991,27
Dora Lassiter,9249288389,42
Bella Mugleston,7639105824,96
Bruce Bryan,1208844486,21
Eloise Gailes,4990730430,62
Erica Renteria,4053840791,98
Lisa Jenkins,4904338259,55
Perry Henderson,5144244873,70
Jordan Caron,6621447047,14
Ola Littlewood,9581496604,48
Adam Elbert,2032988871,97
Doreen Whittingham,8068327779,23
Joannie Trevino,6716770584,34
Terry Corrie,5280069950,12
Krista Giunta,9600211740,69
Ted Conklin,1029415299,68
Karla Chappell,8714121269,23
Larry Thomas,7926900873,79
Ngoc Burnett,4038193432,32
Claudia Sumner,4398047837,63
Jamal Mcginnis,5974565724,3
Virginia Graham,9784353200,68
Kurtis Edward,8783632415,71
Helen Ard,4749090867,13
Tony Richmond,6073248652,87
